"","id","created_at","updated_at","active","bats","birth_date","captain","city","country","draft_overall_pick","draft_round","draft_season","draft_team_name","first_name","handedness","height","high_school","humanized_salary","last_name","mlbam_id","name","nickname","position_abbreviation","position_name","pro_debut","salary","salary_currency","school","slug","sport","state","uniform_number","unit_of_height","unit_of_weight","weight","years_of_experience","league_id","playing_position_id","team_id"
"1914","b24ac58b-1490-40e9-a4d4-e6ad079563f1","2016-01-06T03:20:00-05:00","2017-03-07T09:44:36-05:00",FALSE,"bats_unknown","1992-04-02",NA,"Richmond Hill","",33,2,"2010","Florida","John","unknown",72,NA,"850,500","McFarland",NA,"John McFarland","John","LW","Left Wing",NA,850500,"USD",NA,"nhl-john-mcfarland","hockey","","45","inches","pounds",211,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","7e5c2566-c3cc-4b2e-98e6-d8bce74b7fbc"
"1915","067b28b3-60e9-4562-bbad-afccb775c329","2016-01-06T03:19:31-05:00","2017-03-07T09:41:02-05:00",FALSE,"bats_unknown","1995-07-23",NA,"Wilcox","",NA,NA,NA,NA,"Tim","unknown",72,NA,"630,000","McGauley",NA,"Tim McGauley","Tim","C","Center",NA,630000,"USD",NA,"nhl-tim-mcgauley","hockey","","75","inches","pounds",175,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","54276c06-42a0-4649-838c-a462451d54c8"
"1916","bdaab29e-ae70-46ea-bb65-ebe9dfad8d24","2016-01-06T01:37:51-05:00","2016-10-19T12:55:12-04:00",TRUE,"bats_unknown","1990-07-29","N","Fergus","",NA,NA,NA,NA,"Tye","unknown",75,NA,"625,000","Mcginn",NA,"Tye Mcginn",NA,"LW","Left Wing",NA,625000,"USD",NA,"nhl-tye-mcginn","hockey","","44","inches","pounds",207,4,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","efd97f2d-fe29-4fe8-9f01-cfad8488c0c2"
"1917","4051bba2-7d33-4c1a-b1b3-4142ee476d8e","2016-01-06T01:33:54-05:00","2017-05-08T13:17:40-04:00",TRUE,"bats_unknown","1994-02-02","N","Fergus","CAN",47,2,"2012","Carolina","Brock","unknown",72,NA,"842,500","McGinn",NA,"Brock McGinn","Brock","LW","Left Wing",NA,842500,"USD",NA,"nhl-brock-mcginn","hockey","ON","23","inches","pounds",185,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","b0c4bd8e-fba7-4374-87d2-68bd4ab20875"
"1918","0e4d0d30-6f6e-45f6-8c20-9542f8272429","2016-01-06T01:31:58-05:00","2017-05-08T13:17:06-04:00",TRUE,"bats_unknown","1988-08-05","N","Fergus","CAN",36,2,"2006","San Jose","Jamie","unknown",73,NA,"3,000,000","McGinn",NA,"Jamie McGinn","Jamie","LW","Left Wing",NA,3000000,"USD",NA,"nhl-jamie-mcginn","hockey","ON","88","inches","pounds",210,7,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","06bab022-21a6-4999-b7a1-fe569971c68a"
"1919","55917361-f623-4492-b1fb-194c2f3e2c67","2016-04-06T11:05:47-04:00","2016-04-06T11:05:47-04:00",FALSE,"bats_unknown","1986-01-14",NA,"Oakville","CAN",NA,NA,NA,NA,"Evan","left",72,NA,"0","McGrath",NA,"Evan McGrath",NA,"C","Center",NA,NA,"USD",NA,"nhl-evan-mcgrath","hockey","Ontario","47","inches","pounds",195,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","c2a7d98a-fa2c-446e-9682-a8949854023e"
"1920","fac25be9-7dab-4e79-a293-112f59edf059","2016-01-06T01:55:39-05:00","2017-03-07T09:39:13-05:00",FALSE,"bats_unknown","1981-09-02",NA,"Hamilton","",104,4,"1999","Los Angeles","Brian","unknown",76,NA,"600,000","McGrattan",NA,"Brian McGrattan","Brian","RW","Right Wing",NA,600000,"USD",NA,"nhl-brian-mcgrattan","hockey","","40","inches","pounds",235,7,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","926ad5ca-c17f-4b20-8b72-9043b6066bc9"
"1921","949e23bf-cfb6-4fc5-87a6-3043e137d3c6","2016-04-06T11:05:39-04:00","2016-04-06T11:05:39-04:00",FALSE,"bats_unknown","1984-06-27",NA,"Niagara Falls","CAN",NA,NA,NA,NA,"Bryan","right",77,NA,"0","McGregor",NA,"Bryan McGregor",NA,"RW","Right Wing",NA,NA,"USD",NA,"nhl-bryan-mcgregor","hockey","Ontario","62","inches","pounds",210,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","a345b10e-87b5-4635-bf24-fd6be058346f"
"1922","03f9f8ac-87df-4405-bb26-d9858231c4b6","2016-01-06T01:33:03-05:00","2017-02-02T13:47:16-05:00",TRUE,"bats_unknown","1992-04-20","N","Winnipeg","",10,1,"2010","NY Rangers","Dylan","unknown",77,NA,"600,000","Mcilrath",NA,"Dylan Mcilrath",NA,"D","Defense",NA,600000,"USD",NA,"nhl-dylan-mcilrath","hockey","","8","inches","pounds",220,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","7e5c2566-c3cc-4b2e-98e6-d8bce74b7fbc"
"1923","4c57ba90-ea20-4dc8-b4fa-be03e34db57f","2016-04-06T11:09:24-04:00","2016-04-06T11:09:24-04:00",FALSE,"bats_unknown","1987-02-04",NA,"Oakville","CAN",NA,NA,NA,NA,"David","left",72,NA,"0","McIntyre",NA,"David McIntyre",NA,"C","Center",NA,NA,"USD",NA,"nhl-david-mcintyre","hockey","Ontario","34","inches","pounds",185,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","4043825f-90d4-4f0d-8eb6-c734a2eafe9f"
"1924","778c3cf9-fc46-46d0-a98e-d9e3809da101","2016-01-06T01:53:54-05:00","2017-05-08T13:17:25-04:00",TRUE,"bats_unknown","1992-08-20","N","Grand Forks","USA",165,6,"2010","Boston","Zane","unknown",74,NA,"925,000","McIntyre",NA,"Zane McIntyre","Zane","G","Goaltender",NA,925000,"USD","North Dakota","nhl-zane-mcintyre","hockey","ND","31","inches","pounds",206,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","e9d7bcb5-6723-4ca9-b1d9-1ccd026be1cb"
"1925","4d0b73af-b378-4057-8a9c-78d1510fecb3","2016-04-06T11:21:42-04:00","2017-03-07T09:43:51-05:00",FALSE,"bats_unknown","1985-01-06",NA,"Summerside","",NA,NA,NA,NA,"Nathan","unknown",74,NA,"0","McIver",NA,"Nathan McIver","Nathan","D","Defense",NA,NA,"USD",NA,"nhl-nathan-mciver","hockey","","61","inches","pounds",209,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","0e39b5fe-bbac-4488-8a4c-6556fa1fff88"
"1926","09524b5a-d5fa-4aa6-9a1c-259d549fa6fa","2016-04-06T11:07:53-04:00","2016-04-06T11:07:53-04:00",TRUE,"bats_unknown","1977-09-08",NA,"Kingston","CAN",14,1,"1995","Buffalo","Jay","left",76,NA,"0","McKee",NA,"Jay McKee",NA,"D","Defense",NA,NA,"USD",NA,"nhl-jay-mckee","hockey","Ontario","74","inches","pounds",203,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","4ca89483-65ae-484d-bda9-eacba9ff4915"
"1927","25e819d8-cb3a-410f-878e-9faaf4a70c6e","2016-01-06T01:53:20-05:00","2017-05-08T13:17:36-04:00",TRUE,"bats_unknown","1992-06-17","N","St. Thomas","CAN",62,3,"2010","Toronto","Greg","unknown",72,NA,"700,000","McKegg",NA,"Greg McKegg","Greg","C","Center",NA,700000,"USD",NA,"nhl-greg-mckegg","hockey","ON","33","inches","pounds",191,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","efd97f2d-fe29-4fe8-9f01-cfad8488c0c2"
"1928","4f6a5904-1e7e-4df9-bd94-35a53170a21c","2017-03-07T09:41:39-05:00","2017-03-07T09:41:39-05:00",FALSE,"bats_unknown",NA,NA,NA,"",NA,NA,NA,NA,"Chris","unknown",NA,NA,"0","McKelvie",NA,"Chris McKelvie","Chris","F","F",NA,NA,"USD",NA,"nhl-chris-mckelvie","hockey","","57","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"fbbff0b0-b4e4-41eb-a179-f505bc922c14"
"1929","149f1ff8-11fd-46d3-98f4-fee94454dfec","2016-04-06T11:09:35-04:00","2016-04-06T11:09:35-04:00",FALSE,"bats_unknown","1985-02-22",NA,NA,NA,NA,NA,NA,NA,"Zach","unknown",74,NA,"0","McKelvie",NA,"Zach McKelvie",NA,"D","Defense",NA,NA,"USD",NA,"nhl-zach-mckelvie","hockey",NA,NA,"inches","pounds",200,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","e9d7bcb5-6723-4ca9-b1d9-1ccd026be1cb"
"1930","6ea03402-9962-42aa-b15f-4647f83badbe","2016-01-06T01:53:26-05:00","2016-12-23T12:17:34-05:00",TRUE,"bats_unknown","1983-04-11","N","St. Louis","USA",172,6,"2002","Nashville","Mike","unknown",74,NA,"575,000","McKenna",NA,"Mike McKenna",NA,"G","Goaltender",NA,575000,"USD","St. Lawrence","nhl-mike-mckenna","hockey","MO","56","inches","pounds",190,2,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","7e5c2566-c3cc-4b2e-98e6-d8bce74b7fbc"
"1931","fa427544-be02-48f0-a6c6-a79e5abe2d2e","2016-01-06T01:33:40-05:00","2017-05-08T13:17:08-04:00",TRUE,"bats_unknown","1991-02-22","N","Golden","CAN",159,6,"2009","Dallas","Curtis","unknown",74,NA,"650,000","McKenzie",NA,"Curtis McKenzie","Curtis","LW","Left Wing",NA,650000,"USD","Miami (OH)","nhl-curtis-mckenzie","hockey","BC","11","inches","pounds",205,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","5786217b-24e4-4827-8fb9-b4bcd388b869"
"1932","f53fd71c-e3aa-41eb-9a1f-a094ff48a9fc","2016-01-06T01:54:13-05:00","2016-10-19T12:31:00-04:00",TRUE,"bats_unknown","1996-01-20","N","Listowel","",50,2,"2014",NA,"Roland","unknown",73,NA,"717,500","McKeown",NA,"Roland McKeown",NA,"D","Defense",NA,717500,"USD",NA,"nhl-roland-mckeown","hockey","","55","inches","pounds",195,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","b0c4bd8e-fba7-4374-87d2-68bd4ab20875"
"1933","3ab534b5-908d-4462-a027-0c964aee3110","2016-01-06T01:54:27-05:00","2017-03-07T09:36:19-05:00",FALSE,"bats_unknown","1987-10-29",NA,"Winnipeg","",203,7,"2007","San Jose","Frazer","unknown",77,NA,"600,000","McLaren",NA,"Frazer McLaren","Frazer","LW","Left Wing",NA,600000,"USD",NA,"nhl-frazer-mclaren","hockey","","23","inches","pounds",230,4,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","2d8d4fda-a9b9-4978-abcc-31b9dfb47175"
"1934","67607075-1219-4a52-8144-74f0fd450106","2016-04-06T11:05:57-04:00","2016-04-06T11:05:57-04:00",TRUE,"bats_unknown","1978-08-14",NA,"Comox","CAN",242,9,"1997","Dallas","Brett","left",71,NA,"0","McLean",NA,"Brett McLean",NA,"C","Center",NA,NA,"USD",NA,"nhl-brett-mclean","hockey","British Columbia","53","inches","pounds",185,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","7e5c2566-c3cc-4b2e-98e6-d8bce74b7fbc"
"1935","136e7d4b-3191-437b-96be-a672ad68a05f","2016-01-06T01:32:06-05:00","2017-05-08T13:17:18-04:00",TRUE,"bats_unknown","1984-06-26","N","Binscarth","CAN",NA,NA,NA,NA,"Cody","unknown",74,NA,"1,500,000","McLeod",NA,"Cody McLeod","Cody","LW","Left Wing",NA,1500000,"USD",NA,"nhl-cody-mcleod","hockey","MB","55","inches","pounds",210,9,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","098b2599-0a70-47af-b38e-0e4e7a0acace"
"1936","e2fa320a-feb4-4d6f-a65b-17b167bc66b9","2016-10-12T19:13:31-04:00","2016-10-19T13:00:31-04:00",TRUE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Michael","unknown",NA,NA,"0","McLeod",NA,"Michael McLeod ",NA,"F","F",NA,NA,"USD",NA,"nhl-michael-mcleod","hockey","","41","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"fbbff0b0-b4e4-41eb-a179-f505bc922c14"
"1937","23aea790-fb74-4fe3-87d8-2edc8cd75e6d","2016-04-06T11:09:39-04:00","2017-03-07T09:37:37-05:00",FALSE,"bats_unknown","1990-03-22",NA,"Richmond","",85,3,"2008","Anaheim","Brandon","unknown",71,NA,"625,000","McMillan",NA,"Brandon McMillan","Brandon","C","Center",NA,625000,"USD",NA,"nhl-brandon-mcmillan","hockey","","21","inches","pounds",190,2,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","b6bc24e7-bd37-461e-a7b2-af79f68b2438"
"1938","23dff49e-56fd-478c-b073-9c9777ddae87","2016-04-06T11:09:24-04:00","2017-03-07T09:40:01-05:00",TRUE,"bats_unknown","1988-09-10",NA,"Brandon","",200,7,"2007","Minnesota","Carson","unknown",74,NA,"0","McMillan",NA,"Carson McMillan","Carson","RW","Right Wing",NA,NA,"USD",NA,"nhl-carson-mcmillan","hockey","","70","inches","pounds",213,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","4043825f-90d4-4f0d-8eb6-c734a2eafe9f"
"1939","8d5fba2b-393a-4b56-b3bd-2eccfdfdcf94","2016-10-12T19:23:42-04:00","2016-10-12T19:23:42-04:00",FALSE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Mike","unknown",NA,NA,"0","McMurtry",NA,"Mike McMurtry",NA,"F","F",NA,NA,"USD",NA,"nhl-mike-mcmurtry","hockey","","52","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"5786217b-24e4-4827-8fb9-b4bcd388b869"
"1940","3c22d8d3-bd93-47e1-8c80-be7d3f5a5f2f","2016-01-06T01:32:20-05:00","2017-05-08T13:17:05-04:00",TRUE,"bats_unknown","1991-01-21","N","Davidson","CAN",66,3,"2009","Buffalo","Brayden","unknown",76,NA,"675,000","McNabb",NA,"Brayden McNabb","Brayden","D","Defense",NA,675000,"USD",NA,"nhl-brayden-mcnabb","hockey","SK","3","inches","pounds",216,3,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","ae19bcc6-3f57-46a0-9a14-6b0752155691"
"1941","09f2ed9f-d143-4805-a200-14c0eee4c465","2016-01-06T03:20:27-05:00","2016-04-03T02:32:09-04:00",FALSE,"bats_unknown","1992-02-08",NA,"Saugus","USA",NA,NA,NA,NA,"Brandon","right",74,NA,"0","McNally",NA,"Brandon McNally",NA,"LW","Left Wing",NA,0,"USD",NA,"nhl-brandon-mcnally","hockey","Massachusetts","55","inches","pounds",212,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","80d99c5a-882e-4296-ae9d-048d2830b154"
"1942","4f286c1c-e6f6-47fe-8118-89269de1b2cc","2016-01-06T03:18:00-05:00","2016-06-21T02:14:08-04:00",FALSE,"bats_unknown","1991-12-04",NA,"Glen Head","USA",115,4,"2010","Vancouver","Patrick","left",74,NA,"700,000","McNally",NA,"Patrick McNally",NA,"D","Defense",NA,700000,"USD",NA,"nhl-patrick-mcnally","hockey","New York","","inches","pounds",190,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","4a2527de-0e8b-49cb-9d36-8101ccac5265"
"1943","0894610a-8054-42f3-bca0-e56b054f60c6","2016-01-06T01:54:33-05:00","2017-04-09T13:17:07-04:00",TRUE,"bats_unknown","1993-02-22","N","Langley","CAN",18,1,"2011","Chicago","Mark","unknown",74,NA,"832,500","McNeill",NA,"Mark McNeill","Mark","RW","Right Wing",NA,832500,"USD",NA,"nhl-mark-mcneill","hockey","BC","38","inches","pounds",214,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","5786217b-24e4-4827-8fb9-b4bcd388b869"
"1944","b21075a0-ae38-489c-8a33-4b8d5a9fd5c6","2016-04-06T11:15:17-04:00","2017-03-07T09:35:59-05:00",FALSE,"bats_unknown","1987-03-17",NA,"Strathroy","",118,4,"2005","Washington","Patrick","unknown",72,NA,"550,000","McNeill",NA,"Patrick McNeill","Patrick","D","Defense",NA,550000,"USD",NA,"nhl-patrick-mcneill","hockey","","54","inches","pounds",198,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","54410a6b-c9e0-443e-a4cf-b3e22f2cbb75"
"1945","70f0af5b-857b-476a-865e-91c4fa4dc29b","2016-01-06T01:53:38-05:00","2016-04-03T06:19:11-04:00",FALSE,"bats_unknown","1992-04-29",NA,"London","CAN",NA,NA,NA,NA,"Reid","left",72,NA,"575,000","McNeill",NA,"Reid McNeill",NA,"D","Defense",NA,575000,"USD",NA,"nhl-reid-mcneill","hockey","Ontario","33","inches","pounds",210,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","26390f10-d08d-4a78-acf6-ac0a5d31a78c"
"1946","4b80b701-540e-4c7a-b7e5-6e23d09911a9","2016-01-06T03:20:27-05:00","2016-04-03T02:32:09-04:00",FALSE,"bats_unknown","1997-07-09",NA,"Winnipeg","CAN",NA,NA,NA,NA,"Michael","left",73,NA,"645,000","McNiven",NA,"Michael McNiven",NA,"G","Goaltender",NA,645000,"USD",NA,"nhl-michael-mcniven","hockey","Manitoba","70","inches","pounds",212,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","7645fd84-1e25-4586-9f28-87e273af60f3","80d99c5a-882e-4296-ae9d-048d2830b154"
"1947","81067a38-b2e0-4f2b-abd8-1431ef511175","2016-04-06T11:21:16-04:00","2017-03-07T09:42:01-05:00",FALSE,"bats_unknown","1988-09-07",NA,"Folsom","",87,3,"2007","New Jersey Devils","Corbin","unknown",76,NA,"550,000","McPherson",NA,"Corbin McPherson","Corbin","D","Defense",NA,550000,"USD",NA,"nhl-corbin-mcpherson","hockey","","42","inches","pounds",210,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","fbbff0b0-b4e4-41eb-a179-f505bc922c14"
"1948","64f1ac7e-8c5c-4d36-81d6-c2ddb39910bd","2016-01-06T01:31:50-05:00","2017-05-08T13:17:24-04:00",TRUE,"bats_unknown","1986-10-12","N","Charlottetown","CAN",55,2,"2005","Columbus","Adam","unknown",76,NA,"3,000,000","McQuaid",NA,"Adam McQuaid","Adam","D","Defense",NA,3000000,"USD",NA,"nhl-adam-mcquaid","hockey","PE","54","inches","pounds",212,7,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","e9d7bcb5-6723-4ca9-b1d9-1ccd026be1cb"
"1949","19aa7936-183a-4f8a-90a9-da6525f2217b","2016-01-06T01:53:57-05:00","2016-04-03T02:31:54-04:00",FALSE,"bats_unknown","1990-03-15",NA,"Minneapolis","USA",33,2,"2008","St. Louis","Phil","left",74,NA,"0","McRae",NA,"Phil McRae",NA,"C","Center",NA,0,"USD",NA,"nhl-phil-mcrae","hockey","Minnesota","52","inches","pounds",200,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","10c78613-f4e5-4ebf-a259-e3643aa3785a"
"1950","783a8a98-3da3-4065-8239-b496cfd21713","2016-04-06T11:17:15-04:00","2016-04-06T11:17:15-04:00",TRUE,"bats_unknown","1988-06-16",NA,"Westminster","USA",102,4,"2006","Minnesota","Kyle","left",78,NA,"0","Medvec",NA,"Kyle Medvec",NA,"D","Defense",NA,NA,"USD",NA,"nhl-kyle-medvec","hockey","Colorado",NA,"inches","pounds",230,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","4043825f-90d4-4f0d-8eb6-c734a2eafe9f"
"1951","807d13d7-bbc2-4fea-8348-9043c0367ebb","2016-01-06T01:32:04-05:00","2016-07-03T08:33:57-04:00",TRUE,"bats_unknown","1982-08-27",NA,"Chelyabinsk","RUS",NA,NA,NA,NA,"Evgeny","left",75,NA,"3,000,000","Medvedev",NA,"Evgeny Medvedev",NA,"D","Defense",NA,3000000,"USD",NA,"nhl-evgeny-medvedev","hockey",NA,"82","inches","pounds",187,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","c94be617-bf0c-4516-82b8-782d7aa783ae"
"1952","a4d22eeb-bf81-4739-b30e-8cf4c904256d","2017-03-07T09:35:36-05:00","2017-03-07T09:35:36-05:00",FALSE,"bats_unknown",NA,NA,NA,"",NA,NA,NA,NA,"Yevgeni","unknown",NA,NA,"0","Medvedev",NA,"Yevgeni Medvedev","Yevgeni","D","D",NA,NA,"USD",NA,"nhl-yevgeni-medvedev","hockey","","82","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"c94be617-bf0c-4516-82b8-782d7aa783ae"
"1953","db8f667e-693f-4d31-830b-5d9a38568eba","2016-04-06T11:05:47-04:00","2016-04-06T11:18:17-04:00",TRUE,"bats_unknown","1984-04-21",NA,"Winnipeg","CAN",229,7,"2002","Detroit","Derek","left",71,NA,"700,000","Meech",NA,"Derek Meech",NA,"D","Defense",NA,700000,"USD",NA,"nhl-derek-meech","hockey","Manitoba","7","inches","pounds",200,5,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","157c2242-afa5-499d-906d-6a992927e58d"
"1954","4148dcbe-ba1d-4fe0-893e-5aaf899c11b8","2016-01-06T03:20:01-05:00","2017-02-17T12:17:23-05:00",TRUE,"bats_unknown","1990-07-22","N","Canton","USA",138,5,"2009",NA,"Wade","unknown",73,NA,"0","Megan",NA,"Wade Megan",NA,"C","Center",NA,0,"USD",NA,"nhl-wade-megan","hockey","NY","61","inches","pounds",192,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","a0248bb6-90aa-40e4-b849-70d257ed45d3","4ca89483-65ae-484d-bda9-eacba9ff4915"
"1955","5f603555-f485-4664-b645-b60ae215b6ad","2016-01-06T01:54:27-05:00","2017-04-12T13:18:36-04:00",TRUE,"bats_unknown","1992-12-10","N","Plantation","USA",210,7,"2012","Anaheim","Jaycob","unknown",78,NA,"792,000","Megna",NA,"Jaycob Megna","Jaycob","D","Defense",NA,792000,"USD",NA,"nhl-jaycob-megna","hockey","FL","75","inches","pounds",225,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","0e39b5fe-bbac-4488-8a4c-6556fa1fff88"
"1956","820434d5-6f86-475b-986a-4d85a8d59c13","2016-01-06T01:53:02-05:00","2017-05-08T13:17:13-04:00",TRUE,"bats_unknown","1990-02-01","N","Fort Lauderdale","USA",NA,NA,NA,NA,"Jayson","unknown",73,NA,"600,000","Megna",NA,"Jayson Megna","Jayson","RW","Right Wing",NA,600000,"USD","Nebraska Omaha","nhl-jayson-megna","hockey","FL","46","inches","pounds",195,3,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","3132cb24-c9a9-406f-bb88-1692e013e3cf","b6bc24e7-bd37-461e-a7b2-af79f68b2438"
"1957","ebae6d22-6b29-4b20-b88f-836f8468acd8","2016-01-06T01:55:07-05:00","2017-05-08T13:17:08-04:00",TRUE,"bats_unknown","1996-10-08","N","Herisau","CHE",9,1,"2015","San Jose","Timo","unknown",72,NA,"925,000","Meier",NA,"Timo Meier","Timo","LW","Left Wing",NA,925000,"USD",NA,"nhl-timo-meier","hockey","","28","inches","pounds",210,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","4329a9bc-8f07-4c48-8e19-b142678e68c6","4a2527de-0e8b-49cb-9d36-8101ccac5265"
"1958","375c4b81-8857-4df9-98a7-4c932b317ba2","2016-04-06T11:15:17-04:00","2017-03-07T09:35:58-05:00",FALSE,"bats_unknown","1989-02-11",NA,"Helsinki","",NA,NA,NA,NA,"Ilari","unknown",75,NA,"0","Melart",NA,"Ilari Melart","Ilari","D","Defense",NA,NA,"USD",NA,"nhl-ilari-melart","hockey","","29","inches","pounds",227,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","54410a6b-c9e0-443e-a4cf-b3e22f2cbb75"
"1959","4d840204-bbac-491f-a643-96684e9df50f","2016-01-06T01:54:35-05:00","2017-05-08T13:17:39-04:00",TRUE,"bats_unknown","1991-12-06","N","Richmond Hill","CAN",87,3,"2010","Winnipeg","Julian","unknown",72,NA,"600,000","Melchiori",NA,"Julian Melchiori","Julian","D","Defense",NA,600000,"USD",NA,"nhl-julian-melchiori","hockey","ON","71","inches","pounds",190,0,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","157c2242-afa5-499d-906d-6a992927e58d"
"1960","cabf96c0-6181-4dba-bf8a-bc602bb08ba5","2016-01-06T03:18:08-05:00","2016-06-15T16:26:49-04:00",FALSE,"bats_unknown","1993-12-11",NA,"St. John's","CAN",NA,NA,NA,NA,"James","right",74,NA,"641,667","Melindy",NA,"James Melindy",NA,"D","Defense",NA,641667,"USD",NA,"nhl-james-melindy","hockey","Newfoundland","68","inches","pounds",192,1,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9","d3a3ddfb-4a36-4ae1-964b-9d2deadba761","26390f10-d08d-4a78-acf6-ac0a5d31a78c"
"1961","694813f8-a766-4d70-b239-65ae952ec7be","2016-10-12T19:16:44-04:00","2016-10-19T12:53:27-04:00",TRUE,"bats_unknown",NA,"N",NA,"",NA,NA,NA,NA,"Nicolas","unknown",NA,NA,"0","Meloche",NA,"Nicolas Meloche",NA,"D","D",NA,NA,"USD",NA,"nhl-nicolas-meloche","hockey","","59","inches","pounds",NA,NA,"48803e9e-c4ec-414a-a85d-9abfa6e9cfd9",NA,"4cab4924-a7f5-43c5-8c16-73276fe5b485"
